text,poiid
平生第一次1000米跑了小组第一，兴奋得看到了我的成绩:4分21是东华米其林肥宅学校没错了[二哈],B2094757D068AAFE4598
亲爱的猪猪带来一杯芋泥奶茶，治愈了我困乏的周日下午，爱你呦❤最后一节课，坚持。不过，老师，你真的辛苦啦,B2094655D26FA5FF469B
又是一个学习的周末,B2094655D26FA5FF469B
#早安工大，早安法学院# 摆正心态，珍惜当下。[心],B2094655D26EA0FC4098
(《教父》主题曲),B2094757D568A5FF469D
方俊老师，鞋子大亮,B2094757D069A5FA489F
我决定要立志做一名优秀的人民教师  ​​​​,B2094655D26FA5FF469B
一路之隔的东部校区逛起来竟像别人的学校第一次去紫薇苑食堂让我有种穿越到福建农林大学食堂的错觉阳光真好想回西部晒被子想在草地晒太阳早上听课杨校长说他每天想睡懒觉的时候就会想到保尔柯察金酸辣汤很好吃今天涂了口红还有今天还没怎么学习,B2094655D26EA0FC4098
蹭了节课和阿鸡的设计学院和最后阿鸡的圣诞礼物,B2094654DB65A3F9409F
"好了好了 结束啦
收拾好心情 开始新的学习啦
打散的就散了吧 既有不甘
也不能怎样 是不是
明年有机会的话 
希望还能一起学习呢",B2094655D26EA0FC4098
老公就读的学校转转，我也得争取再提升一个阶段，活到老学到老[太阳]:这种天气出门大家一定得注意防晒防晒,B2094655D26DA5FF489D
"呆在学院一天
把早午饭都准备好咯",B2094550DB6CA0FA449A
同济大学艺术与传媒学院音乐与表演系钢琴专业期中考查 暨 第三届同济大学“雅马哈亚洲音乐奖学金”初赛,B2094757D169A2F8429D
一次相约去长宁教院的合拍和初去上师大开班仪式上的一瞥。,B2094757D068A4FA4599
教师节，培养未来教育的引领者，老师们节日快乐  ​​​​,B2094654D56BA4FA439C
武大的樱花大道，工学部的网球场，北航的大操场……往事一幕幕,B2094654DB65A3F9409F
4 又是忙碌的一天 英语课上主动第一个举手回答了问题 因为挺喜欢这个老师的呀下午做实验 学了不太懂的软件 为啥那个人对我介么凶 好想吐槽！晚上感觉浪费时间听了俩小时课+部门开会哈哈哈好喜欢那个学姐回来洗澡🛀🏻+洗衣服   想念第四天 要把零碎的时间利用上！ .四年 还是喜欢多认识朋友 多认识人明天也要努力呀,B2094655D26EA0FC4098
快乐科研,B2094655D26DA5FF489D
探索需要相信就像前进需要目标！—— 2018年02月5日有感（今日终于测到了酶活，内心在狂欢）苦也是苦的（虽然还不够苦），甜也是甜的～以往的这么些个日子，内心经历了些历练，也终于能在失败次之后仍然淡定地改条件继续下一轮～未来的那么些个日子，内心必将更强大，毕竟爱迪生发明灯泡还经历了7000多次失败，我还差太远～写到这儿，默默翻出一张旧照片，上了《阿刁》里最喜欢的一句话“命途多舛，痴迷淡然”，科研是一场修行，我在路上～～～,B2094654DA6DA5F94192
2/3✅如果拿到推免资格，明年9月份就是交大医学院博士一年级了，真他娘的刺激[],B2094550DB6CA0FA4498
重回学校的感觉,B2094757D06FA7F94193
这位老师讲的有些意思。,B2094655D26CAAF5489D
脑子进水系列之睡了三小时早起忙碌一整天的恍恍惚惚的血泪教训[泪][泪] 有点瘆人[允悲][允悲],B2094655D26DA5FF489D
今天晚上学习不在状态，不开心☹️,B2094757D06FA3FE4993
上海一日进修学习，却迷失在了上海的地铁里,B2094655D26EA0FC4098
交大医学院食堂的馄饨—————质壁分离,B2094550DB6CA0FA4498
"回家吃了晚饭，来图书馆继续乖乖学习。
今天尝试了无酱油炒饭，好吃(｢･ω･)｢嘿",B2094654DB65A3F9409F
读研两年，已被我们导师怼哭气哭三次，希望事不过三，也祝福所有读研的小伙伴遇到一个好导师，真的很重要！别说老师有没有钱不重要，厉不厉害不重要，只要人好就可以，要知道，人是会变的，人也是会伪装的，都不如钱和地位实惠！！！,B2094655D26DA5FF489D
5_上海&#627;上戏 一场突如其来的雨留住我的也许是那位温柔地让我进屋躲雨的老师可留不住这个令人爱不忍释的学校  ​​​​,B2094750D26DA6F5489F
"算一算接下来的不到两个月里要完成8篇英文,6篇中文的，十二月22号再刷一次...  好像也没有想象中的那么轻松，想起了上半年写 和准备学校的 曾经劝自己坚持一下下半年回国就好了，但是..还是太年轻 太天真不过每到这个时候想想人生导师@木子洋&;&;的“成功就是在你坚持不下去的时候再努力坚持一下”，继续吧，这些年总希望自己越来越好，想再走的远点就不可避免要为之再多“熬”几年，再多“熬”几个 &#627;木子洋",B2094757D06FA3FD4999
六教装修过后每间教室的余味都好温柔，现在处于当个经院学生真好的幸福感井喷时期。 ​​​不想这么快离开，我延毕多跟你牵绊一年可好&;&;​​​,B2094757D169A6F4489C
再见 一个不顺的八月，九月请温柔相待 上海·上海民航职业技术学院,B2094750D565A2FE4692
不让我学习,B2094654DB64A4FC429B
好想回家啊！想念我的那张床。想念除夕夜晚一家团聚吃饭，看电视。虽然现在住学校，吃喝不愁，条件很好，但还是更想在家里，哪怕挨冻。以前我在家待的不耐烦，现在离开家，却又牵肠挂肚。,B2094450DA6BA1F5419B
特别稳当：面对失败：每天给自己一点时间沉淀……得益于国际著名的英国米拉公司进行的底盘调教。假如舍弃、我们何必抱残守缺、人生中诸多的际遇何尝不是如此；只有修炼一颗淡泊宁静的心……每个人都可以做自己的主角。,B2094655D26FA5FE4299
七年了才知道学校门口有黄金大道周末会下雨，银杏就真的掉光了能在最后一个秋天赏景也免了以后的遗憾～出镜：端端,B2094654DB65A3F9409F
美女周颖博士！老师说是位稀罕物种！,B2094550DB6CA0FB4092
学校酒吧[微风],B2094655D26EA0FC4098
结缘世界语十年了吧？～昨天，我以理事的身份见证了汪敏豪老师卸任会长的一幕，也和志同道合的朋友们探讨了转型发展的可能性。在未来的日子里，相信新上任的周天豪会长，张涵秘书长能带领着这群怀揣大同理想的“世界公民”们，继续探索一条精彩的道路吧～,B2094654DB6AAAFF469F
快毕业了，突发奇想，上学院网站逛逛，看到新西兰导师的讲座，哈哈，虽然不知道他是否还记得我，当即去蹭了。迟到进去，两年没见，第一眼就认出我，我们互打招呼。结束后，学院老师用中文说“ 老师同学们一起来合影”。他听不懂中文径直走到最后，和我握手，聊近况，感动到了，好温暖[太阳],B2094654D56BA4FA439C
第一次作为代表参加上戏第八届教代会，要认真聆听会议精神  ​​​​,B2094750D26DA6F5489F
这种冷人的天只有学校卖的不怎么好喝的牛奶和自习室温暖明天要考英语却没复习的我了,B2094757D06EAAFC4098
今天的专家讲座( )真是受益匪浅，起码明确了自己该有的定位：95%的医学生是用来治病救人的，而我们医学院的学生不光要会治病救人，还要立志创造新的治疗方法或引进新思路...“  .   .”,B2094550DB6CA0FA4498
更是沉淀后的经验和教训、万千浮华、慢慢都会沉淀在平静如水中！平平淡淡才是真……挫折和失败不仅仅是痛苦和失望；这是我的爱！指引前行的方向，人生就是个大舞台，握好了！,B2094654DB65A1F8499D
观原来你还在这里33-34集有感 幼稚不可怕 就怕把幼稚放错了地方 总是只看到自己付出了多少 却不看到别人的付出 还嚷嚷着自己自己在演独角戏 另外还他妈贼冲动 一言不合就分手 嗯 我辈要吸取教训！,B2094550DB6CA0FA4698
今天是冯信群教授的绘画主题创作，后面是两张老师的水彩作品👍,B2094751D465A7F94592
#早安工大，早安法学院#  希望结果比你预想得更好一点，希望你是六月的风，穿过这窄窄的峡谷，天地开朗，畅快走四方。 ——八月长安 [太阳],B2094655D26EA0FC4098
学校的玉兰花开了 天气超好的 [太阳][太阳],B2094550DB6CA0FA4498
杜威的民主主义与教育....要被逼疯了,B2094654D56BA4FA439C
"垃圾工图，毁我青春
画了一晚上作业也没画完",B2094654DB65A3F9409F
一个即将大四的🐶，选个课舍弃自己的午休时间跑来教室，卡了两分钟，进去的时候人数满了，倦了，不想让我毕业了么🙃  ​​​​,B2094655D26FA5FE4299
#晚安工大，晚安法学院#晚安工大，晚安郑州的初雪。[心],B2094655D26EA0FC4098
"这一段文字，没有夸张的辞藻
却有一种丝丝入扣、振聋发聩的力量
感慨下，同时为孙老师打",B2094655D26CAAF5489D
到处打卡，骑车要崩溃从交大到复旦，学校很好看，老师都和蔼,B2094757D06FA0FE4993
你不是不擅长学习，只是没有找到自己想要学习的东西而已。 ——东野圭吾《梦幻花》,B2094550DB6CA0FA4698
一进校门就自动帮我连上了在德国交换时大学的无线网，真不愧是中德合办的大学四天蹭吃蹭喝蹭住的生活结束了真的很开心认识来自全国各地的同学们和超级的老师们，短暂的相聚后又要各奔东西，无论最后会不会在这里重逢，都会好好珍惜这段时光,B2094654DB65A3F9409F
今天也是不想写作业的一天！,B2094750D26DA6F5489F
买了个减压神器，七点多进实验室时候给它拍了张照片，刚才我出实验室又给它拍了张照片。[笑],B2094655D26DA5FF489D
我真的太喜欢李文浩老师这个基础课了今天这一节基础到我觉得可以改名叫【李文浩老师手把手教你凑字数】@养乐多的饮乐多,B2094654DB69A0F4439A
学校里的花花都开啦～ 随处都是惊喜！ @华东理工大学&;&;​​​,B2094655D269ABFC419D
毕业以来最认真学习的一天,B2094757D06EAAFC4098
披星戴月，女巫乘扫竹从春城到了魔都。高速悬磁浮八分钟到了市区，时速300多，噪音有点大，车子傾斜厉害，轨道是平的，据说造价不便宜，修了十多年没有推广，全国就长沙还有一条低速悬磁浮，没有再建。又到了同济大学四方校区饥肠辘辘，寻到赤峰路学校门旁的刘记肉夹馍店，还是一样的美味，价格涨了2块，倒是旁边千里香馄饨价格没变，七元一碗的荠菜小馄饨来一碗见了碗底,B2094654DB65A3F9409F
中国浦东干部学院，景色怡人,B2094654DA68A4F9409B
今天教傣族舞的小哥哥好温柔，不对，人家才大一，应该是小弟弟，给所有人开肩了,B2094655D26EA0FC4098
相隔十年，再回中欧  感恩母校！@中欧国际工商学院,B2094757D06FA7F94193
"冒着预警&;三黄蛋&;去听&;金三角&;讲座,又一次近距离接触吴老师@·吴昕医生 啦.🌝吴老师讲解得惟妙惟肖,星星@张星120急救员 表演得很出色(就是个被急救事业耽误的好演员😂),还稍稍延时了一会儿.🌚希望这样的讲座能多多走进沪上各大学校园.👏@生命时速紧急救护120",B2094757D06BABFF439C
一直扎不好丸子头的小焦一定要扎个丸子头再学习,B2094757D06FA3FD4999
学校生活…,B2094654DA6AA6FC4093
"师恩难忘@聂晓晶 期末考结束啦，怀念老师的课，老师的最后一课讲到：“这也许就是你人生最后一节语文课，如果还想上我的课，期末考不要过，统考不过，我们再重修一遍”您打趣道，幽默感爆棚
老师，我还是将对您的怀念放在心里吧！我要过统考",B2094550DB6CA0FB4092
开学季，好好学习，天天向上,B2094751D56FA2FF4192
"服了！
实在忍不了那个三年级小孩
今天连两小时都没上满就找理由辞职了
现在的小孩真的是家里的祖宗啊
一句话能写十分钟
还是在学校刷锻好🙃",B2094654DB65A3F9409F
我可能只有喝速溶咖啡的命了，下午点了一杯咖啡，学习效率是挺高的，但是我现在心率好快，心脏好疼啊，我还作妖在操场跑了个800，我晚上可能要失眠了😭,B2094654DB6AAAFF469F
长江之畔，东海之泱，缔造华东理工之面庞。勤奋求实，积极向上，展现中华儿女的浩荡。励志明德，胜歌轻唱，刻画华理学子的茁壮。徐汇校区，梅陇街旁，守望特色研究的明亮。奉贤校区，海思路上，铸造基础教育的力量。学在华理，特色之光，成就化工特色之标榜。文理并行，本硕博强，升华理实交融的归堂。科研建设，全民信仰，迎接中国特色的前方。十月廿五，秋之苍苍，伫立生机盎然的东方。六十六载，继续远航，畅享高等教育之铿锵。伊卡斯特，名之响亮，祝唱《明天的希望》。@华东理工大学 生日快乐！,B2094655D269ABFC419D
练了两个小时，还好教练没下狠手,B2094654DA68A5F9439D
就这种东西，老板记得可清楚了，手术台上还被带教过，我以为是老板经验，没想到是标准[笑]老板果然是出色的外科医生[太开心],B2094654DB64A4FC429B
爱的承诺。孩子们和我需要您的支持！谢谢您的爱心❤️我是柴惠！我和我们73的19位同学携手【中国圆爱基金会】于2018年1月14日在江苏省连云港赣榆区赣榆汇文双语学校《圆爱中国梦，成长心连心》关注青少年健康成长的大型公益活动！     中国是发展中国家，经济的飞速发展，人们生活越来越美好。家庭问题日益突出，包括家长不知道如何与独生孩子的相处模式，往往父母权威管教方式令孩子反抗。据世界卫生组织估计，2020年以前全球儿童心理卫生状况增长50%，而在中国目前，儿童青少年的心理卫生状况也非常严重。《圆爱中国梦，成长心连心》关注青少年健康成长的大型公益活动目前已在全国各地举办了十余年数千场次，也为全国无数的孩子和他们的家庭点燃了爱的心灯！并为我们的孩子们创造了一个大爱、激情、感恩、创新的健康成长环境！我诚挚地邀请您一起参与，伸出您的双手，献出您的一份爱心，您的这份大爱和付出，将铭记在由此受益的每一个孩子、每一个家庭以及每一位老师和义工的心里，您献出的真情温暖的不仅是参加本次公益活动的几百颗心灵，而是整个中国社会的正能量环境！感恩您！您可捐赠20～300元！同时，我们73的19位同学也向您郑重的承诺您的每一分爱心款我们都会切实的用于本次公益的场地费，人员用餐，现场物资布置等公益事项中！感恩您的大爱和付出！  让我们一起为中国社会青少年的健康成长努力吧！对您的大爱表示由衷感谢🙏🙏祝家人朋友们新年快乐，种善因得善果！🎉。  爱心捐款联系人：柴惠：13817379235微信号:13817378235感恩您的付出与大爱[拥抱][拥抱],B2094757D06FA1FB419C
都如教科书般,B2094655D26FA5FF469B
马上面临开题 下午与导师交流了一下 然后这三天的文献检索 阅读 及归纳工作全部白费 然后在交流后的五个小时内重新完成了开题报告的一半工作 加油吧少年 明天还要帮导师修改报告呢,B2094655D26DA5FF489D
一叶知秋，哦不，知冬（中北河西操场上的一片叶子）熬人的日子一下子就莫名的开心呢@华东师范大学研究生会&;&;@华东师范大学,B2094654D56BA4FA439C
十分兴奋！能抽到两本杂志，一本张老师点校的书，一本林语堂的英文书。并且各有缘由，各有机理。,B2094654DB65A3F9409F
早早早！元气满满写作业！爱你哟,B2094654DB65A3F9409F
会说话是修养.管住嘴是教养.,B2094757D16DA4FC489A
第二天的学习生活，在交大的一天，十多年都没见过雪啦，来上海既然下雪❄️啦,B2094655D26FA5FF469B
被迫来听分享会，还是有些收获的。前进的道路上唯有努力，不论是谁。并分享岳老师做的1，3，5法则,B2094654DB65A3F9409F
啊这个外科老师超可爱,B2094654DB64A4FC429B
来不及拍就收盘底@你7我8 实验室经费都得用来养你了,B2094654DB64A4FC429B
感谢老师给我这次登台演出的机会，也很荣幸能和大三的学哥学姐一起同台演出，加油⛽️，努力💪！,B2094757D06FA7FF479D
门口的793、992、161车站要被取消了，这个站点边上有学校有医院🈶️小区，每天人流量那么多，不知道哪个屁股指挥脑袋的人想起取消@上海城事资讯,B2094757D068A0FC449B
#早安工大，早安法学院# 挤不进的圈子不要硬挤，难为了别人作贱了自己；跨不过的门坎不要硬跨，跨过了是门，跨不过就是坎；认识一个人靠缘分，了解一个人靠耐心，征服一个人靠智慧，和睦相处靠包容。与人为善，成就他人的同时不知不觉也成就了自己。一己是人，众人是天。—— 麦家,B2094655D26EA0FC4098
"看看我大新哥的学校～ 
  学校真的好小",B2094750D26DA6F5489F
"最近在教工餐厅连续吃出两根头发，今天又在老盛昌的小馄饨里发现一根头发，我是眼力太好还是运气太差？？？
或许都不是，只是因为我吃的太多。",B2094655D26DA5FF489D
哇 真的超级感动！虽然没有读常老师的研究生 但还是邀请我参加她的研究生聚餐，还为了配合我改时间，真的有些不好意思啊了！,B2094757D06FA0FE4993
#开心麻花舞台剧《皇帝的新娘》#终于刷到腰子老师@佟铭心 的富贵了，刚想说印象中这是第一次看他黄沧海之外的角色，再一想不对，还有谢蟹,B2094750D26DA6F5489F
没人给拍剧照，得…我盗两张谢幕图吧一年了，继大戏之后我又回到舞台上了再找回表演上一米九六 晓林老师给我力量！保护着自己爱的一切 保持激情！还有三场！加油,B2094654DB65A3F9409F
好了，打卡第一天。应该发第0条先稍微总结一下之前各种情况。进路：挺危险的。前两年用来纠结的时候太多了，说到底还是一条懒狗。于是现在绩点方面是东拼西凑拉加分项，参加竞赛、搞实习，修理作品。等等。本学期学习：前段时间生病还没补上一些课程作业。但最近按时上课补作业交作业感觉心定。参加的创新项目也很顺利。锻炼：自从去年暑假之后的一年多没有认真的进行减脂期。也因为几次交图破坏很大。去年暑假73现在85。脂肪肌肉都有长。身体健康很好，但对于大量食物的渴求已成惯性。音乐：太久没碰，也太久没看演出。感到非常遗憾。但毕竟比较次要。等近期安定下来，就可以从更次要的娱乐里面抽身，重新把金属吉他手的身份捡起来。明年进路确定之后当个音乐区主，是埋藏了很久的愿望。大概是这些了。,B2094654DB65A3F9409F
不想学习就把自己撑死，简直是，吃太多,B2094655D268A5FB4393
学校的饭菜虽然简单，但是一样可口[馋嘴],B2094655D26CAAF5489D
学校里的柚子随便捡酸还是蛮酸的,B2094757D06FA0FE4993
【开学欢乐周】18.09.07_2 我被邀请做志愿者，本职工作是给小朋友擦干换衣服，可中间闲着也是闲着，就跳进去陪伴中班大班一共玩了4轮两个钟头，回到家腰和腿都伸不直😅 小朋友们很喜欢我这个妈妈老师，一窝蜂地跟我“打雪仗”，往我身上脸上头上涂满泡泡，还好家家很大方，很乐意跟大家共享这个妈妈🤗 @静安区新闸路幼儿园,B2094757D164A1F9449D
导师：你感冒要快点好啊～还要看文献呢。我：[费解],B2094654DB65A3F9409F
今天听了孙徐春老师的讲座，心情挺复杂的。作为一个成功从戏曲艺术家转型经营话剧产业的商人。在功利的外表下也感受到了他深深的无奈。毕竟每个人的人生都是自己的选择，生活质量的追求，人生抱负的实现，以及对于所在行业的认识和前瞻都会影响他的决定。而对于戏曲行业，为了不沦为“化石行业”，如何在保持初心的同时迎合市场，适当降低门槛让更多的人愿意去了解去喜欢真的是很需要思考的！（朋友圈加的梨园行的老师越来越多，虽然本段文字不反动，但评论名家还是怕被说不敬，怂呀）,B2094655D26EA0FC4098
今天在学校的现充生活让二次和三次接一次轨吧(⑉°з°)-♡,B2094751D465A7F94592
站的位置不好，居老师只有半张脸，虽然只有十五秒，虽然半路黑屏了，但是起码还是看到了，起码北老师有全脸,B2094757D06FA7FA4393
我去学校学汉语。上海,B2094751D465A7F94592
什么时候可以像王菲那样真的率性洒脱而不只是看起来像。对身体的鞭策有用，今天核心力量和跑步状态好了很多。对运动和学习的投入永远不会辜负你。,B2094655D26EA0FC4098
太努力了叭，哭，先走一步，作业再多也要回去睡觉觉,B2094751D465A7F94592
"最近一周，
借着上班兼职很累的由头，不好好学习，来图书馆就发呆。天天在空中飘",B2094654DB6AAAFF469F
老师说男主开着这个冒险去了，所以他后面是不是加入了美国海军 [笑],B2094655D26DA5FF489D
"重要老师重要课程第三次课结束 组会又死过一回 短暂的懒日子就要来了，我要睡懒觉周三还得继续累成🐶呢🙃
：分享校区美图 同学很有才了，拍的超级美",B2094655D26EA0FC4098
出题老师我给你0分。。,B2094654DA68A7F54092
彩虹，周杰伦 &#627;周杰伦  有钱了就能换录音的设备了，就能录出清晰的声音比特率320，接着就能符合注册网易音乐人的标准，然后签约公司，成为练习生学习音乐，参加综艺选拔，成为艺人，有自己的录音棚和工作室，迎娶白富美，走上人生巅峰其实我们离梦想的生活一点都不远，真的&;&;,B2094655D26DA5F54593
泳儿。张敬轩：教我们坚持信念努力追梦！李代沫……歌曲里盛载着对年青人的鼓舞！,B2094654DA68A4FC499C
平安夜我在想念学校门口的烤猪蹄,B2094751D465A7F94592
大家好我叫丑丑本喵新到医学院乍到,B2094654DB64A4FC429B
震惊！学校食堂的玉米竟然硬的像塑料喔。还有，怎么又下雨鸭。,B2094654DB65A3F9409F
劈头盖脸一通学术研究分析提问，昨天下午五点面试完还跟我说要等一个星期，结果今天就给我打电话，还在我其他的视频面试的时候打电话！！！！,B2094655D26EA0FC4098
难得天气好，不想写作业，那就出来沐浴阳光吧～ 舒服 暖和 美想要喵的一声叫出来   ​​​​,B2094655D26DA5F54593
昨天还说这跟咱大武汉常青花园也差不多今天老师讲这是十万每平老破小学校挺小资的,B2094654D56DA6F9479F
考试把老师逗笑的，我不知道我是不是头一个,B2094654D464A1FA4898
来学校第一天，五味陈杂,B2094654DB65A3F9409F
下午四点多去拍的学校，本来以为今天很暖和，穿了呢子就出门了。结果出去之后被冻成🐶,B2094752D46DA5F94499
刘旭光老师的课全程无尿点！,B2094655D26EA0FC4098
快咳死了，这是咽喉炎吗？我也不抽烟，怎么一直喉咙感觉有痰，咳嗽。最近忙成狗了，每天9点下班，周六加班，熬过这段时间就好了。最后分享一下最近。去了华东政法大学研究生院。,B2094655D26CAAF5489D
"终于有了冒着大雨赶场子的感觉啦
风驰电掣般，本律师冒着大雨从南汇的律师合唱团排练场赶到了音乐学院的《爱的甘醇》排练场，这真正是最后的排练啦😊今晚这部歌剧就要在贺绿汀音乐厅开演了😄",B2094654DB6BA4FD4592
每天看着涛涛的旺仔加油图 看着宇哥逐渐消瘦的身材 还有永乐大帝年纪这么大了还在为我们传道受业解惑我还有什么不努力的理由 三个月把三年的泪都流完了 但我真的感谢这段日子 感谢三位老师@考研政治徐涛 @宇哥考研&;&;​​​@清华李永乐考研数学辅导团队,B2094655D269ABFC419D
迟到的学院迎新晚会,B2094655D26EA0FC4098
跪求明天考试不倒数，国庆真的认真学习了，超越姐姐保佑，最近真的坏运气都用完了，明天好运爆棚,B2094655D26CA1F9419D
不想学习了，好像出去玩,B2094654D56BA4FA439C
所有交通大学校门都不带地名。,B2094655D26FA5FF469B
打卡:今日成就&;见到蒋昌建老师,B2094757D06FAAFA429C
闲来无事去听讲座..老师讲的真不错啊,B2094757D06FA3FE4993
某人北京出差下了高铁直接到我学校给送了一箱提子，一直沉浸在感冒悲伤中的我连一句关心的话都想不起来说……  ​​​​,B2094751D465A7F94592
快期末考试了..想要跟导师说组会停一下...准备复习专业课但不知道如何开口谁来教教我语言的艺术,B2094655D269ABFC419D
早上看了天气预报出门的，然后放心大胆的没带伞，现在坐在六教暗戳戳地立个：等雨停了给自己买杯奶茶！,B2094757D169A6F4489C
"✨「汉堡王·经典安格斯厚牛堡」[委屈]开学两个月——六十多天大概有½的概率会走进记（就在学校对面方便），要不就叫汉堡王的 ，肯德基周边也有，不过本人内心是拒绝的（总觉得他家油的味道奇奇怪怪的🤐）但是嘞，吃过来吃过去还是最喜欢 的厚牛堡。牛肉分量超足，而且火候恰到好处，一口咬下去会汁啊啊啊。黄油面包体非常香，趁热吃的话一口咬下去芝士会在嘴里化开…不说了我好饿(´□`｡)(,,•́.•̀,,)",B2094654DB65A3F9409F
全操场最粉🙋,B2094450DA6BA1F5419B
学习使我快乐,B2094655D26FA5FF469B
学校的猫真的皮，经常跑到楼上到玩,B2094654D56BA4FA439C
今天在学校军训看到大月啦！！超美的[可爱]@一大只月亮,B2094654DB65A3F9409F
替我未来儿子看看他学校[馋嘴]@上海,B2094655D26FA5FF469B
这才是检查有没有好好上课的终极手段，选谁是任课老师简直弱爆了。,B2094757D06FA0FE4993
老师好！,B2094654DB65A3F9409F
英语课老师让我们就农村空气好展开写一段，一个班的博士生都是满脑子的氧气含量高、温度低、湿度高、粉尘少、可见度高等等，老师给的例子竟然是推开窗就很舒服、白天天很蓝、晚上星星很多老师和同学都好可爱,B2094654DB65A3F9409F
"要省钱要减肥的两个人自然而然地吃六个菜？？
勉勉强强也终于算学习了一晚上
全家可以在大热天冻死人
请监督我考完试前不打球了好吗
要昏厥了
郭工要保佑我明早机图超级无敌强哦
[卧槽好像进不去宿舍了呀🙃 ]",B2094654DB65A3F9409F
三个人遇见的第一天，深夜聊天到早上5点半🙃 ，然后就没办法去家教～,B2094655D26EA0FC4098
在教室冻飞,B2094655D26EA0FC4098
#我的年少有你 你的青春有我# 如果毕业之后再看在四教前大草坪跟红房子的各种合照应该会很感慨吧,B2094654D56CA3FE479A
不能打扰室友学习,B2094654D56BA4FA439C
早上睡到九点，在宿舍看会儿书，来实验室做会儿实验，下午看看电影，晚上撸撸串，嗯，这才是周末该有的样子，好久没有这种生活了，珍惜，感恩～希望我的小论文快点有消息，每天祈祷,B2094655D269ABFC419D
课间 去了趟 流量书店额…品类和学校出版社 差不多+0.5 略失望,B2094757D06FA4FF4792
老妈常唠叨，你不努力工作，你的孩子就读不起好的学校，就会和你一样,B2094757D068A2FA4993
明明都知道那都是谎言、拉登被毙了……广电开始限娱了，城管依旧威武。冠希老师在准备新作品，卡扎菲死了[心][坏笑],B2094655D26FA5FE4299
袁烽 老师 ””,B2094757D06AA5FC4293
汇报很成功最要感谢的就是汪洁和两位老师🙏是她们提升了我们能力和自信😄,B2094450D069A0FA449E
回学校图书馆写课题的案例分析，对面坐了同专业的小学妹狂啃当年李敏那本变态的专业英语，学姐看后表示有点伤,B2094757D068A3FB499B
昨夜是个值得纪念的日子，看到论文的那一刻，从未奢求自己能顺利毕业的我还是有点忍不住了，自认为自己的科研道路并非一帆风顺，养单晶一年的失败着实让我头上悄悄冒出了第一根白头发，但愿也是最后一根，转博以来的焦虑从未停止过，顺利毕业在我眼中如此渺茫，今晚看到了希望和曙光，但是至少在这过程中我学会了坚持，学会了压力情绪控制，学会了忍受不理解，忍受孤独寂寞，忍受质疑，不知不觉在上海已经快度过了五个年头，越发喜欢上这充满活力的城市，大半夜和老友一起看老照片，笑得跟孩子一样，十多年前的我简直辣眼睛哈哈哈，从小到大貌似都是一帆风顺，中考，高考，考研，包括最不顺利的科研，发起文章来也从未被拒，，爱笑的胖哥运气不会差接下来第三篇文章以及找工作，继续,B2094655D26DA5FF489D
忘了我们亲爱的吴老师,B2094654D56CA3FE479A
再次死在王老师手里……,B2094757D064ABFA429C
“对儿童的观察是教学的原点”,B2094450DA6BA1F5419B
"好多同学开心地和男票出去玩了
而我…还是只能在图书馆写作业
于是乎！我做出了一个重要的决定！
如果我有男票哈哈哈 
我要做的第一件事
就是给自己买根12
（我最近可能脑子不太好）",B2094654D56BA4FA439C
提着裤子在操场走了两圈，我想我是真的需要一条腰带了,B2094655D26FA4F4489A
数据不会说谎，中国的教育现状。,B2094654DB65A3F9409F
今天8:00新生报到，而经过9天骨干营历练，迅速蜕变成自信独立大学生的晶晶，作为学院报到的工作人员，7:15提前到岗。晶妈校园亭子休息一下，等待下午和晚上的家长会。,B2094654DB65A3F9409F
浦东安全教育课专用教室,B2094654DA68A2FA499D
校庆迎来了杨振宁教授而我因为上课连直播都没赶上  ​,B2094654D56BA4FA439C
"坐等蛋黄酥回学校 
一周一期待的节日",B2094751D465A7F94592
在盒总学校的宣传屏里看到的洛天依小朋友 激动得我一个激灵  ​​​​,B2094654DB6BA4FD4592
顶着个鸡窝头跑了一天，开心的不行不行的，实验做的有点模样了，工作却越来越重了，组会报告啊，得想想怎么面对大老板。今天学校里出现了摆摊卖书的，突然就想起来了在济南的那些日子，刷了刷师弟们的寝室群，他们，也毕业了。,B2094655D26DA5F54593
收到了晓洋@不乖书生 送的新书，在新加坡的时候，菜市场看到的奇奇怪怪得果子，生平第一次喝到的果汁，我都会缠着史军老师@植物人史军 问这是啥那是啥，一时间觉得水果家族居然会这么庞大，平常吃到的都是市面上的主流水果，没想到非主流的果子也能这么好吃，长得这么奇妙，如果你想保持着对这个世界的好奇心，那这本《东南亚水果猎人》非常适合你，能极大开拓你的眼界，不说了，免得又在天寒地冻的上海，做着风情旖旎的南洋水果梦～,B2094757D06FABFC4192
祝美丽的陈老师 生日快乐🎂🎂🎂 💟💟💟永远爱您&;&;[爱心][爱心][玫瑰],B2094654DA68A2F5479C
打卡交大早上起不来，到交大的操场时已经8点多了，太阳🌞大，皮肤衣依然穿着，那叫一个热啊要不是看到操场里也有一些人在跑，差点儿就直接撤了……刷了半个小时喝了一瓶水，实在热得不行出来了，在校园里绕圈，树荫底下立马凉快很多,B2094655D26FA5FF469B
别人学校的这个气韵啊 真喜欢,B2094655D26CAAF5489D
今天去健身房普拉提课程。教练是个精致男孩，奶油肌，画过的眉毛，一丝不苟的发型，几乎没有毛孔的皮肤并讲究的衣着，让我等汗颜,B2094654D56BA4FA439C
