Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
拉萨,早安,西行,0.6972,0.6754,0.5734
结束,一天,美好,0.6628,0.6584,0.6513
向前走,回忆,轩辕剑,0.7667,0.6826,0.5473
漫长,获得,道路,0.7268,0.4164,0.4123
光棍节,太好了,男生,0.7681,0.7168,0.6193
过分,说服,热闹,0.7133,0.5969,0.5458
思念,沉重,深刻,0.7639,0.6245,0.5884
卑微,追求,为什么,0.7179,0.6624,0.5278
皮肤,护理,雷锋,0.6478,0.5343,0.382
孤单,温柔,繁华,0.774,0.759,0.566
洗完,两天,猫,0.6296,0.4978,0.495
电话,你,领悟,0.616,0.5523,0.524
慢慢,照耀,伤害,0.7452,0.5916,0.589
见面,圣诞,自己,0.7329,0.6352,0.5659
体育馆,演唱会,心灵手巧,0.8261,0.6209,0.5333
靠不住,玩笑,坚持,0.8242,0.5853,0.5808
烟头,原来,抬头,0.7097,0.6501,0.582
永远,知错,缺点,0.7,0.6204,0.4907
搭档,原来,想,0.7718,0.6793,0.4986
放松,幽默,做事,0.6616,0.6096,0.5305
依然,命中,缺点,0.6088,0.5721,0.4514
不知不觉,专辑,旗下,0.6884,0.5808,0.5323
同事,呼叫,女,0.8716,0.4495,0.3068
流光溢彩,思念,视频网,0.7029,0.674,0.545
捷径,人生,任何,0.6906,0.5895,0.4587
在校,校园,初恋,0.7989,0.7668,0.5284
孤独,永远,他人,0.706,0.7056,0.6782
烤肉店,开业,回忆起,0.8546,0.4767,0.3621
卫生纸,卫生,只要,0.8947,0.8102,0.3316
阳台,抽烟,是不是,0.719,0.697,0.5063
上次,早饭,海报,0.6634,0.6133,0.5415
死刑,啥意思,阎王,0.7059,0.6789,0.5449
工作,一来一往,养伤,0.773,0.5808,0.4094
放弃,在乎,乐趣,0.7264,0.6517,0.3971
酸菜鱼,芥末,周二,0.9211,0.5505,0.265
下辈子,遇见,发呆,0.8463,0.7411,0.6207
卫视,握手,歌曲,0.65,0.5324,0.5101
操场,小学,隔壁,0.8578,0.7412,0.4305
教练,擦身而过,结束,0.7938,0.6837,0.5274
尽头,残枝,无所,0.7073,0.5935,0.5891
保湿,切忌,吸油纸,0.715,0.5071,0.4669
论文,人工智能,交易系统,0.6912,0.6848,0.5338
衣柜,犯贱,个人,0.7316,0.563,0.3332
刻骨铭心,忘记,别人,0.894,0.7603,0.659
一切,真的,习惯,0.7164,0.6689,0.5373
认输,不会,我,0.7595,0.745,0.5848
小姐姐,月亮,炸裂,0.7217,0.6525,0.6005
安全感,交朋友,必成,0.7806,0.7478,0.6226
喝酒,我俩,天天,0.8069,0.6032,0.5287
回信,冲动,卧槽,0.7237,0.6743,0.62
原来,继续,关注,0.5904,0.5828,0.5796
疼,放下,如果,0.6104,0.5149,0.4213
男人,精彩镜头,中视,0.6681,0.6338,0.4909
年轻人,奋斗,大中华,0.6398,0.5902,0.5766
脆弱,好友,角落,0.7214,0.6831,0.6622
朋友,分开,所以,0.7141,0.6309,0.4808
天天见,从前,奢侈,0.8105,0.6745,0.5573
好好,泪水,原来,0.7126,0.6358,0.6068
压抑,朋友,极快,0.6774,0.6364,0.5467
嘉宾,月亮,扮演,0.6553,0.6007,0.5751
蓦然回首,禁不住,不顺心,0.853,0.7611,0.6783
狼狈不堪,浅蓝色,衬衫,0.7538,0.6439,0.63
重物,今晚,生活,0.5703,0.5473,0.4835
真的,入迷,小说,0.5513,0.5345,0.4975
陌生人,大结局,卫视,0.7278,0.7127,0.6198
失去,幸福,原来,0.7481,0.6661,0.6654
埋头苦干,舍身求法,闹剧,0.6877,0.5555,0.5531
温暖,好榜样,脑海,0.7114,0.7037,0.6774
时过境迁,夏洛克,神探,0.7422,0.7267,0.6074
山盟海誓,有时候,等待,0.8516,0.6808,0.6369
同事,下班,一起,0.8663,0.8239,0.4423
养鸡,原谅,崖顶,0.6765,0.6117,0.5418
仓储,京东,继续,0.8364,0.7162,0.2885
自然而然,勉强,存下,0.7921,0.6997,0.5677
释怀,简单,真的,0.7496,0.6384,0.6101
没心没肺,疯疯癫癫,有时候,0.875,0.7415,0.7119
度假村,叹为观止,餐厅,0.852,0.5876,0.5459
不吃,鸡翅,偷东西,0.6365,0.5809,0.5534
帅气,呆呆,可爱,0.7963,0.7745,0.767
散步,吃饭,千里,0.8083,0.4958,0.4327
严格,很严,真的,0.7925,0.6406,0.6084
一生,拖下水,饺子,0.7523,0.6924,0.6728
不配,套路,往上,0.7385,0.5643,0.5362
好好,未来,内在,0.7197,0.6449,0.6164
吃饭,充饥,只能,0.8059,0.6346,0.4258
平淡,陪伴,取暖,0.7075,0.7024,0.543
晚安,中速,氛围,0.6962,0.6937,0.4896
面目全非,不想,概括,0.7425,0.7411,0.541
热火朝天,病,说不上,0.5911,0.5215,0.508
点评,我,：,0.6052,0.5745,0.4775
人艺,上海,话剧,0.6163,0.5615,0.5324
活着,有时候,自己,0.6853,0.6828,0.6074
弹钢琴,痛痒,外网,0.8222,0.4709,0.47
换句话说,在我看来,换句话,0.9157,0.9056,0.8508
总有一天,出乎意料,烦恼,0.8542,0.6933,0.6797
竭尽全力,不断,现实,0.847,0.7234,0.6066
火车,回家,见面,0.8474,0.6381,0.545
母亲节,美国政府,港澳台地区,0.6835,0.6507,0.6304
新年快乐,美女,哈哈,0.817,0.6461,0.5998
难以自拔,交心,饥饿,0.8095,0.6726,0.5118
安分守己,心灵,奢华,0.7532,0.6241,0.5687
赛车,快速,追根溯源,0.7072,0.6479,0.5803
不在乎,勇敢,一次,0.814,0.623,0.5868
电影,社会,看,0.5665,0.4799,0.4311
节目,休息,今天,0.6466,0.6103,0.529
收藏家,痛哭,可能,0.7495,0.3923,0.3901
客服,上不去,钢琴,0.734,0.6207,0.479
展馆,成都,到头,0.865,0.4941,0.3025
作业,暑假,明白,0.7967,0.7382,0.4637
忘记,眼眶,如果,0.7531,0.6261,0.4772
羽绒服,买,冻成,0.6473,0.4801,0.3644
享受,醇美,健康,0.6361,0.6217,0.5251
孤单,总是,世界,0.7703,0.5486,0.4259
深井,、（）,猫,0.6051,0.5692,0.5362
太好了,手机,勋章,0.7283,0.661,0.4972
坟头,小淘气,真是,0.692,0.6371,0.4951
十字路口,多少,车,0.8676,0.4778,0.3979
加油打气,站出,今晚,0.9412,0.7116,0.4723
桀骜不驯,真实,喜剧,0.7567,0.6003,0.5523
向前走,知道,通往,0.8081,0.5888,0.5186
合租,观众,编辑,0.6439,0.4584,0.4414
总经理,广电集团,万达,0.753,0.6397,0.4336
抱怨,礼物,辆车,0.6528,0.6487,0.5078
放下,舍得,境界,0.7784,0.7576,0.5926
工作,抗辐射,绿茶,0.7427,0.578,0.4634
加油,憧憬,放下,0.8784,0.4979,0.4657
自己,就算,你,0.6168,0.5629,0.5482
龙头股,文化传媒,自贸区,0.6863,0.5821,0.5695
面红耳赤,丈母娘,槟榔,0.8073,0.7625,0.5829
出道,主题曲,发单,0.6695,0.5841,0.3749
瓜子脸,不得不,事实证明,0.8277,0.7073,0.6871
浪漫,放纵,跪下,0.7935,0.7629,0.6778
抓住机会,无所畏惧,活着,0.7976,0.7926,0.6684
医生,骨科,骨折,0.7941,0.7887,0.6052
相约,岁,污,0.8419,0.4759,0.4575
遗忘,喝醉,兔子,0.7147,0.6337,0.5864
衬衫,平底鞋,荧光粉,0.7421,0.7002,0.6079
宾利,噪音,乘坐,0.6679,0.652,0.6088
发传单,朋友,男孩,0.8486,0.6591,0.5885
杰克逊,双休,大喜,0.7147,0.6657,0.56
妹子,马上,自己,0.6635,0.6334,0.5562
枝叶茂盛,大气,不为,0.6859,0.5616,0.5463
上课,测验,粪土,0.8757,0.6163,0.3317
替补,不见不散,分区赛,0.6244,0.6127,0.5884
女同事,高标准,狼心狗肺,0.9026,0.5447,0.4681
终究会,美丽,路途,0.7381,0.59,0.5646
对不起,讲清楚,迈开,0.857,0.7246,0.615
早产,两天,”；,0.702,0.5517,0.4828
陪伴,朋友,主妇,0.7088,0.6578,0.6298
中大奖,好运,中大,0.9257,0.715,0.375
邂逅,奔跑,自己,0.7407,0.6439,0.5604
风景,展现,拒绝,0.8061,0.6036,0.4098
运动,闭目养神,加快,0.7556,0.6989,0.4173
保险杠,没想到,男主角,0.7255,0.6047,0.5941
最近,订婚,视频,0.6582,0.6478,0.4895
获奖作品,单词,一场,0.6217,0.6043,0.4999
剧场版,热血沸腾,圣斗士,0.7516,0.7103,0.5947
断断续续,药,伤病,0.7057,0.5291,0.4811
一成不变,释怀,男友,0.8294,0.787,0.7251
阿弥陀佛,游泳,空中,0.6041,0.579,0.4887
男人,玩笑,聪明,0.6785,0.6683,0.6263
风景,精心培养,世上,0.7912,0.54,0.4487
心花怒放,甜蜜,音符,0.8631,0.6969,0.6205
女生,今天,摔倒,0.6926,0.6269,0.5798
一整天,满满的,活力,0.856,0.7322,0.6019
说话算话,恶心,自己,0.8292,0.731,0.5551
发脾气,潜意识,心理学,0.7424,0.7364,0.5768
换衣服,楼下,身边,0.6488,0.5555,0.4676
一晚,电解,放置,0.7518,0.5121,0.4802
姑娘,淫荡,善良,0.7659,0.677,0.6102
脖子酸,设计,想入,0.7524,0.5078,0.4758
几十年,充实,沙尘暴,0.7019,0.663,0.6618
双面胶,胶布,粘住,0.7783,0.6436,0.5805
护士,点头称是,证明,0.8266,0.4095,0.4054
奶茶,圣诞节,脂肪,0.8641,0.4529,0.3333
放在心里,说话,看不到,0.8623,0.6737,0.6534
眼前,苟且,生活,0.7733,0.7199,0.5433
床上,你老,兄弟,0.7485,0.5022,0.3722
付出,婚姻,如果,0.7398,0.6833,0.5542
话语,喜欢,感动,0.6512,0.6128,0.6041
吃尽苦头,一起,愿意,0.7892,0.6898,0.6826
海誓山盟,度蜜月,美化,0.8632,0.7962,0.439
甜言蜜语,不失为,枕头,0.8344,0.7437,0.6813
星星,周末,愉快,0.7258,0.6505,0.6198
胖瘦,房屋,财富,0.649,0.5063,0.5005
起飞,拥挤,拥抱,0.8326,0.6763,0.524
玛莎拉蒂,敞篷版,视觉,0.7681,0.6902,0.4906
纯净水,精油,茶树,0.6539,0.5199,0.5029
不知不觉,牧场,赞叹不已,0.7421,0.6877,0.6858
别无选择,一屁股债,恭喜,0.825,0.7192,0.6518
休假,出去,转悠,0.6374,0.6282,0.6147
宁缺勿滥,钢琴,社会,0.7809,0.6836,0.4395
坦率地,借钱,抱歉,0.7313,0.6971,0.6196
举手投足,天冷,主人,0.578,0.5282,0.5261
用心,你好,”、“,0.6834,0.5779,0.5197
男人,欺负,往往,0.6933,0.6803,0.5295
老大爷,不太会,一下站,0.7456,0.6311,0.5087
坦荡荡,君子,解决不了,0.8261,0.7543,0.656
醉过,我,酒,0.5848,0.4699,0.3931
幼儿园,大三,刘恺威,0.7744,0.692,0.5249
幸福,安心,莫过于,0.6909,0.6879,0.6612
夜归,温存,老婆,0.7108,0.69,0.6646
爱情,无痛,人流,0.6517,0.5269,0.5192
菩提,人缘,窒息,0.6238,0.5761,0.5265
走开,安静,那么,0.7128,0.7122,0.457
另一回事,依靠,团队,0.7028,0.6032,0.5278
内心深处,野蛮女友,钢琴曲,0.7722,0.7491,0.7453
瞻前顾后,未来,抱怨,0.8425,0.701,0.6477
五月天,信念,长春,0.6798,0.6613,0.4602
节奏,什么,这,0.7912,0.5436,0.4351
无可救药,送上门,睁开眼,0.7735,0.6896,0.5812
回不去,刻骨铭心,刻骨,0.8703,0.8504,0.699
打电话,温柔,今天,0.7873,0.7701,0.5982
一站,缘分,回忆,0.6573,0.5856,0.5784
无论如何,忘记,听见,0.7381,0.7216,0.6955
盛气凌人,朋友,沟通,0.783,0.6508,0.65
生日快乐,身边,认真,0.7507,0.7491,0.7244
好好,寂寞,活着,0.7207,0.7161,0.6044
夜班,夫妻,偷拍,0.8108,0.5873,0.5316
西雅图,命运,一对,0.6296,0.591,0.5754
摩羯座,迷人,双臂,0.8072,0.7073,0.6242
女人,坚定,宁静,0.6993,0.6825,0.5297
不可告人,道别,武器,0.8277,0.7098,0.5316
难以接近,过河拆桥,标新立异,0.7933,0.7774,0.6352
英语,不想,西游记,0.6588,0.5918,0.5858
今天,死,甜,0.6743,0.4646,0.3867
分手,朋友,如果,0.792,0.6719,0.5249
表面工夫,人情世故,懒得,0.755,0.7186,0.6195
认输,努力,风生水,0.7008,0.6931,0.6691
新年,销量,同比,0.6279,0.5844,0.5489
圣洁,痛苦,操纵,0.6823,0.6158,0.4366
美术,民俗,老虎钳,0.6668,0.5689,0.4486
把握,犹豫,徘徊,0.7551,0.745,0.6305
遗忘,乐心,世界,0.7425,0.4857,0.4465
摸头,滂沱,散场,0.7671,0.7179,0.6461
遗忘,意味着,出局,0.7506,0.5535,0.4669
没关系,作家,手套,0.6895,0.5737,0.5559
给我发,结局,小时,0.8473,0.5669,0.5341
活不下去,邪恶,》：,0.8635,0.5173,0.4524
试衣,摆地摊,顾客,0.6921,0.6673,0.5329
风马牛不相及,茶壶,红酒,0.6784,0.6773,0.6269
一扇门,失去,命运,0.7967,0.685,0.6115
秋意浓,插曲,承诺,0.6926,0.6616,0.6203
二十米,俄罗斯,今年,0.6774,0.585,0.4044
鼻血,天地,站,0.5817,0.5286,0.3246
移情别恋,香烟,火柴,0.8182,0.6828,0.6117
来临,一会,璀璨,0.705,0.6869,0.677
情人节,发现自己,被骗,0.7996,0.7573,0.6374
似水流年,继续,插曲,0.8416,0.634,0.6115
演唱会,五月天,照片,0.7822,0.7691,0.5366
祝福,只要,腾讯,0.6137,0.594,0.5059
单纯,好人,恶报,0.7477,0.7356,0.6498
发脾气,拥吻,尽可能,0.7609,0.739,0.7148
成熟,过去,抱怨,0.7033,0.6954,0.6836
值不值得,永远,付出,0.7663,0.6756,0.6597
痘痘,好想哭,银行卡,0.6114,0.6082,0.5913
公司,低油耗,进一步,0.7354,0.6176,0.4334
水汪汪,争吵,敏感,0.8204,0.7333,0.6724
教练,特教,阴暗,0.7585,0.7539,0.4391
有缘人,献花,石头,0.7805,0.7053,0.6101
放不下,调戏,对方,0.8301,0.7168,0.667
好好看,观众,整体而言,0.6964,0.6785,0.6161
照顾,感冒,这辈子,0.6772,0.6704,0.6606
情书,这样的话,张学友,0.7782,0.7089,0.6345
小鸭子,亲亲,保护,0.7015,0.6228,0.3601
同桌,听见,”。“,0.7731,0.6387,0.5459
打扰,无关紧要,无业游民,0.7859,0.7704,0.4683
旅途,途中,不经意,0.8081,0.6969,0.4866
过路人,鼓掌,一脚,0.7136,0.6466,0.6198
昨天,两个,买,0.4287,0.391,0.3181
演唱会,心心念念,暑假,0.7082,0.6806,0.5803
吃,好,吧,0.4915,0.4145,0.3596
男人,多余,爱心,0.6671,0.6631,0.583
第一次,脚印,苏剧,0.6801,0.6081,0.5345
写给,亲爱,粤语,0.7913,0.7107,0.5167
好好,爱情,狗屁,0.7534,0.6801,0.6075
开学,第一天,我们,0.7959,0.5592,0.5025
极少数人,倾听,莎士比亚,0.6593,0.655,0.6433
不经意,馒头,电视,0.6934,0.6178,0.5522
请勿打扰,投稿,有事,0.8716,0.5788,0.5599
店长,厨房,人员不足,0.6737,0.5998,0.4661
大丈夫,没人,香椿芽,0.8308,0.6477,0.5277
自己,财源,准备,0.6023,0.5747,0.4567
五千年,上下,陆海,0.7395,0.6008,0.5699
玩游戏,手忙脚乱,偷偷,0.7477,0.7078,0.6579
山顶,明日,图,0.7037,0.6162,0.3519
房子,我,不胜,0.6612,0.4845,0.3508
再见,下次,无限,0.8776,0.7536,0.6992
来电,短信,挂机,0.8274,0.7904,0.6713
越来越,愿意,纵容,0.775,0.6597,0.6498
美好时光,一起,收获,0.8243,0.672,0.6241
无能为力,发现自己,大三,0.8146,0.8064,0.5496
哎呀,怀里,妹妹,0.7271,0.6917,0.671
土库曼斯坦,宝马,感受一下,0.6316,0.6099,0.6085
煮汤,胡萝卜,败血症,0.6258,0.592,0.5608
迷人,粒粒,是,0.8274,0.7563,0.4413
莫问前程,一隅之地,苏州,0.7626,0.6982,0.5791
轻描淡写,优雅,进口轿车,0.7342,0.7016,0.6777
壁纸,太短,新气象,0.6049,0.5877,0.5231
盛会,大幕,开启,0.8146,0.6208,0.5134
一辈子,万般无奈,絮语,0.8399,0.7499,0.6996
警官,一分钟,苏州,0.6511,0.5762,0.4868
开会,。。。。。,中,0.7527,0.7204,0.3557
死心塌地,漂亮,那个,0.8966,0.7036,0.5853
让你在,穿衣服,出浴,0.6783,0.6135,0.561
相信,巧克力,如果,0.7584,0.6689,0.5372
处女,冷热水,兴趣,0.6804,0.6346,0.5008
热情周到,商务,技术,0.7364,0.6493,0.573
贴上标签,自己,黑暗,0.8475,0.6415,0.6189
永远,晴天,蓝色,0.7723,0.6702,0.5434
告诉,冤假错案,武大郎,0.7627,0.6595,0.6012
山水,汗水,平淡,0.6755,0.5683,0.5509
冷若冰霜,很忙,勤劳,0.7163,0.6974,0.5105
遇不到,言喻,第二个,0.8306,0.6408,0.614
底盘,滤清器,保养,0.6323,0.6181,0.6123
一个家,粽子,发酵,0.7434,0.6296,0.4434
郁金香,开花,光屁股,0.6873,0.6466,0.5918
撑过去,帮忙,没人,0.7516,0.6262,0.5934
诉说,面具,讨论,0.7419,0.5399,0.4747
演唱会,紧紧抓住,今晚,0.7407,0.7148,0.6293
晚安,开心,截图,0.7426,0.5611,0.5202
天蝎女,一辈子,亚军,0.7884,0.7869,0.5147
局长,一辈子,宴请,0.7011,0.6068,0.5812
散心,意料之外,公差,0.8682,0.548,0.3566
处女,白羊,射手,0.7296,0.6732,0.4293
美景,妹妹,共享,0.82,0.4676,0.3473
功课,玻璃心,做功,0.8371,0.5916,0.4427
灌溉网,慢条斯理,香果,0.6903,0.6333,0.4256
数十年,女生,好玩,0.7019,0.6278,0.5422
老师,伴侣,行业,0.7601,0.5387,0.442
从头再来,十字路,一道,0.8131,0.7104,0.5552
自在,少年,你,0.7049,0.6888,0.6173
烦恼,浮影,三生,0.6962,0.6215,0.5712
每天,希望,这样,0.6294,0.583,0.5113
一点点,你,世界,0.7358,0.5337,0.443
好想你,一辈子,记住,0.8996,0.8862,0.604
表里不一,真的,活得,0.7367,0.6387,0.5426
拼了命,忘掉,有没有,0.7706,0.7546,0.5655
倾盆大雨,好想哭,看不到,0.7824,0.7743,0.6776
波澜不惊,不得不,交往,0.7497,0.7147,0.6416
宿舍,管理员,淑女,0.8201,0.6036,0.5385
回报,淑女,即使,0.7383,0.7083,0.5146
颠沛流离,幸福,此生,0.8407,0.6987,0.6879
女朋友,郁闷,属猪,0.7006,0.6346,0.5817
打电话,未来,共同,0.7409,0.6348,0.627
溜来溜去,我心,日子,0.7378,0.6911,0.5852
义无反顾,温存,尽管,0.8758,0.7127,0.5902
亲密,自己,证明,0.747,0.5619,0.5007
拥抱,翅膀,飞翔,0.8177,0.6421,0.6281
道菜,超市,很漂亮,0.8026,0.4905,0.3959
抠门,假话,小贴士,0.7352,0.5698,0.5322
鸡同鸭讲,深切体会,弹琴,0.9127,0.7771,0.7321
七年之痒,舍不得,个人,0.8619,0.8518,0.3396
美味,新片预告,仰卧起坐,0.6427,0.5331,0.4577
瞎眼,随意,兵器,0.6362,0.6032,0.4756
星星,那天,看到,0.751,0.7178,0.6225
业绩,失去,在业,0.5663,0.5291,0.4745
酒逢知己千杯少,知己,少,1.0,0.7967,0.2808
房间,如果,亲爱,0.8651,0.418,0.3633
一发不可收,趁早,年轻,0.8913,0.7237,0.6759
老死不相往来,老死不相,忘掉,0.9232,0.8875,0.766
五月天,前排,抢到,0.7689,0.5539,0.547
认真学习,忘我,娱乐,0.9236,0.4686,0.3705
情人节,情人,你们,0.8265,0.7333,0.5076
从未,我们,骄傲,0.742,0.6723,0.6315
不知不觉,我们,老,0.8727,0.6147,0.4803
温暖,波涛起伏,巨蟹,0.7985,0.7036,0.6601
隔阂,胡萝卜,生活,0.7495,0.4997,0.4321
上班,风险,罚款,0.8827,0.4524,0.4078
一辈子,吸烟者,压惊,0.8291,0.7223,0.5606
军靴,紧身裤,点亮,0.7057,0.7048,0.493
寂寞,难得,世人,0.802,0.6937,0.5946
小朋友,琴曲,理查德,0.6762,0.5429,0.5235
孤单,自己,提醒,0.7561,0.5662,0.4515
博物馆,教堂,意大利,0.7922,0.6123,0.465
养车,保养,玩玩,0.6373,0.6037,0.4949
一辈子,男人,努力,0.8637,0.6559,0.6093
超人气,后悔,帅哥,0.7557,0.7537,0.7494
机动车,车检,爱情诗,0.8953,0.717,0.4445
精神污染,睡不着,今晚,0.8187,0.7921,0.6819
别人,严格,开心,0.6783,0.6276,0.6204
男人,伸手,社会,0.715,0.6588,0.501
迟早会,外套,兔毛,0.6607,0.5922,0.4923
企业家,国企,笑出眼泪,0.7093,0.6907,0.4287
小桥流水,高挑,走人,0.8468,0.6294,0.6181
一直,屏蔽,会考,0.658,0.6119,0.5654
柳暗花明又一村,成渝,酒家,0.7763,0.5814,0.4104
报纸,锤子,脚部,0.5062,0.4887,0.4879
主题曲,第一次,感触,0.7443,0.6401,0.5363
太湖,滨,。,0.8707,0.4245,0.291
相信,伤心,如果,0.7089,0.687,0.4973
同事,酒精,心惊胆战,0.8328,0.4544,0.4328
企业,更何况,发展,0.6947,0.5582,0.5041
护眼,所以,保护,0.6801,0.4755,0.3985
退而求其次,感情世界,叹为观止,0.8039,0.7544,0.6545
房间,工作,天津,0.664,0.6429,0.3844
财源滚滚,哈哈哈,转走,0.7513,0.6107,0.6053
展示,宠物,感情,0.8634,0.517,0.2692
七年之痒,酱油,、”；,0.7947,0.4969,0.4968
任重道远,文明城市,城市,0.8169,0.8152,0.5308
安静,马到成功,云霄,0.7476,0.712,0.67
邻居,心机,”“,0.7235,0.6979,0.5412
真心,看完,干嘛,0.627,0.5814,0.5103
结尾,黑洞,东周刊,0.63,0.4916,0.4681
爱上你,伤痕累累,孤独,0.7758,0.7712,0.6761
一站,离开,苏州,0.7706,0.5536,0.522
高房价,经济日报,短期内,0.7545,0.5119,0.506
沉醉,回忆,愿意,0.7105,0.7009,0.6913
好了吧,顺产,人工,0.7305,0.5941,0.4761
搞笑,小品,祝福,0.6798,0.6471,0.6131
生命,裴多菲,计算,0.5793,0.5372,0.4657
工作,演唱会,完成,0.8358,0.5347,0.4599
说大话,双子座,第三名,0.7263,0.7241,0.5029
买车,专业,陪,0.6731,0.4195,0.3428
涓涓细流,音乐家,奏出,0.7894,0.7065,0.6652
中秋节,呵呵,弟弟,0.7527,0.6511,0.6347
得不到,不介意,过去,0.8309,0.8117,0.6637
围脖,掌灯,照亮,0.659,0.6569,0.5896
公务员,办事,拼命,0.7486,0.6325,0.5219
遇到,觉得,所以,0.6274,0.5539,0.4888
变速箱,相差无几,重庆,0.6919,0.636,0.4967
亲爱,力度,油,0.7013,0.5042,0.3612
厕所,明天,报告,0.6577,0.523,0.4632
毫不犹豫,指甲,鞋子,0.828,0.5158,0.4175
看得起,等待,张小娴,0.8281,0.6421,0.6062
悲欢离合,永远,信徒,0.6708,0.6676,0.6618
伙食,中午,相信,0.6913,0.6139,0.5736
大锅,好客,同学,0.5989,0.5554,0.525
发脾气,回报,朋友,0.7475,0.7211,0.6804
机票,啊哈,开始,0.8191,0.4017,0.3888
一起,天空,更快,0.6999,0.6108,0.5307
员工,欺骗,能力,0.8274,0.5283,0.4076
洗澡,身边,衣物,0.7145,0.5485,0.5408
店里,积极进取,东西,0.7921,0.3425,0.3085
热爱生活,生日快乐,沉醉,0.7274,0.7187,0.6882
回忆,出道,赚,0.594,0.5443,0.3103
事半功倍,花开花谢,健康,0.7568,0.7544,0.468
忘记,脚下,花朵,0.6822,0.6649,0.6249
主持,终究会,话题,0.7331,0.6936,0.4778
心甘情愿,随遇而安,过去,0.8625,0.7755,0.6378
妈妈,悠悠,冲淡,0.7353,0.6645,0.6346
车牌号,闪开,其实,0.7712,0.6159,0.5604
遇见,接下来,事故,0.7609,0.673,0.4971
蓝天,宫崎骏,的,0.78,0.6686,0.2228
工作,幸福,只有,0.8555,0.4203,0.3812
自欺欺人,一会儿,天蝎座,0.8102,0.7963,0.6886
好好学习,好好学,天天向上,0.9479,0.9298,0.686
主题曲,初恋,展现,0.7044,0.6276,0.4474
得不到,”，,下属,0.5808,0.3368,0.2973
加班,回家路上,惊喜,0.8738,0.5907,0.4788
日积月累,望尘莫及,晚会,0.8513,0.8327,0.4649
排气,法兰克福,车展,0.6322,0.6204,0.5216
跪拜,老鼠,道人,0.637,0.6024,0.5433
教会,恍然大悟,考试,0.7424,0.6881,0.4892
加油,话筒,生病,0.7808,0.4925,0.43
有时候,明白,总会,0.7194,0.6413,0.3717
装不下,在乎,如果,0.73,0.6984,0.5064
工作日,舍不得,优秀,0.856,0.5807,0.3488
悲伤,人心,另外,0.5856,0.5785,0.4179
出去,走走,辩论,0.7242,0.6786,0.4951
中国队,我爱你,呐喊,0.7332,0.6444,0.6318
相信,帮助,牢记,0.7039,0.5752,0.5635
上班,下班,一直,0.8281,0.8246,0.4311
同事,伤脑筋,热水,0.8608,0.5231,0.343
过夜,：””“,骑士,0.7543,0.7207,0.4371
佛像,石阶,命运,0.6781,0.5914,0.5346
休息,老婆,可能,0.7234,0.5482,0.4192
慢慢说,对了,对象,0.8741,0.6155,0.5207
抗辐射,绿茶,水中,0.6817,0.5527,0.4394
晒太阳,睡大觉,天气,0.867,0.8173,0.4303
思念,幸福,可以,0.7721,0.6675,0.3696
科学,民间,安全,0.6357,0.475,0.4559
悄悄地,回想起来,烟花,0.8373,0.7853,0.585
惊喜,神器,生意,0.6469,0.583,0.4545
忽冷忽热,热泪盈眶,：”，“,0.8437,0.7643,0.6108
伸出手,看不清,痛苦,0.8442,0.7337,0.626
鼻屎,不痛,坐,0.6943,0.57,0.4586
唯一,偏爱,想要,0.7583,0.7465,0.5186
偶遇,来,谁,0.8698,0.5036,0.4901
用心听,拥抱,礼物,0.7945,0.7723,0.6656
菜单,服务员,拥抱,0.8648,0.7258,0.3158
花园,伤心,为什么,0.7481,0.5469,0.4492
自娱自乐,生活态度,有时候,0.8794,0.6677,0.6065
分手,煎熬,情趣,0.7353,0.716,0.6447
司机,好好学习,经理,0.7043,0.6622,0.5823
家教,别人,作品,0.8227,0.466,0.43
强势股,产业链,板上钉钉,0.8062,0.5998,0.5141
操作系统,强大,有闲,0.7956,0.5315,0.4592
伊朗队,赛前,与,0.803,0.7176,0.3532
老实人,强加于人,取笑,0.8297,0.8251,0.6444
终究会,五月天,一杯,0.8309,0.6542,0.5087
校花,厌烦,气质,0.6812,0.6213,0.5851
看不清,模糊,一份,0.8451,0.739,0.5552
女团,《》,霸气,0.6573,0.5742,0.4663
酒店,住,晚上,0.856,0.4773,0.4235
学校,想念,无论,0.7085,0.534,0.3512
放弃,来临,也许,0.7519,0.7153,0.6277
浅浅,等待,杜甫,0.7296,0.6198,0.5527
顽固不化,静下来,小事,0.7194,0.7177,0.5652
一直,来日,世上,0.7297,0.6931,0.5908
罗密欧,度日如年,写信,0.8104,0.7862,0.757
一起,开心,缺点,0.6882,0.5194,0.4728
郎酒,一旁,红塔,0.6755,0.604,0.5579
买家,浪漫,一本,0.5418,0.5034,0.4719
手舞足蹈,人际关系,一丝,0.7607,0.6493,0.6164
杀人,偿命,目击,0.6825,0.6478,0.6336
越来越少,浮肿,突发状况,0.6892,0.6352,0.6054
服务员,服务,流汗,0.8489,0.3907,0.2656
主题曲,百忙之中,歌姬,0.7214,0.642,0.6025
发现自己,身边,目的地,0.7676,0.7256,0.5937
寂寞,感到,可能,0.7568,0.5883,0.4796
桌上,高跟鞋,羊肉,0.6137,0.5155,0.4609
回过头来,笑一笑,放过,0.8096,0.7527,0.6952
顺利完成,回家,小分队,0.7631,0.7624,0.6356
工作,举案齐眉,注意,0.8514,0.4276,0.3651
掉下去,山上,趣味,0.6712,0.6275,0.5171
