Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
分手,不如意,有时候,0.7618,0.7414,0.6941
失去,仿佛,生活,0.7169,0.5561,0.4222
潘金莲,多姿多彩,缤纷,0.7348,0.6969,0.6639
茫茫人海,一代宗师,相爱,0.8118,0.7806,0.7218
试一试,单曲,英伦,0.7719,0.5658,0.5583
身边,悲伤,电影,0.7044,0.6016,0.5203
低调,做人,山高,0.689,0.6543,0.603
多公里,江水,画卷,0.7495,0.6216,0.4731
良辰美景,赏心悦事,奈何,0.9077,0.7712,0.3436
明白,爱情,同情,0.677,0.6508,0.5216
婚礼,现场,朋友,0.8036,0.6953,0.6928
高校,百合,漫画,0.6763,0.4607,0.4327
年夜饭,大起大落,如意,0.8149,0.7242,0.6784
窗户,一阵风,床,0.6553,0.6365,0.5754
良师,道坎,吃苦,0.7437,0.6178,0.5423
擦肩而过,看不见,无论是,0.8566,0.8082,0.5862
肉麻,画面,挑动,0.77,0.5495,0.5058
越来越近,新年,登台,0.815,0.5825,0.5784
上车,大学,机电,0.6673,0.6126,0.5227
听听,茶,平台,0.5688,0.4643,0.417
遍体鳞伤,约会,组队,0.7493,0.7427,0.5591
瞬息万变,做事,踏实,0.7522,0.6869,0.6846
一直,自己,如果,0.7165,0.585,0.4993
交谊舞,选修,意大利,0.6954,0.5298,0.4708
伊莉莎,男,雅,0.7022,0.5517,0.4439
不知不觉,孤独,真实情况,0.8572,0.6989,0.5541
男人,事实证明,眼泪,0.6996,0.6822,0.6367
嫁人,两件事,成功,0.6821,0.598,0.5614
观光客,惬意,与世无争,0.7554,0.6446,0.5441
教室,自修,拦住,0.8631,0.7474,0.4328
伤心,撑伞,眉毛,0.6915,0.5721,0.471
明天,珍惜,意外,0.7859,0.7513,0.6226
校外,网吧,结结巴巴,0.7405,0.563,0.5272
高中生,即将,情随事迁,0.8097,0.5362,0.5038
预告片,太短,玩法,0.6614,0.6011,0.4308
作业,园林,事实上,0.7141,0.5408,0.5375
文庙,文庙大成殿,苏州市,0.7684,0.7575,0.6832
风景,工作人员,维也纳,0.6611,0.6257,0.5643
大半夜,老人,摔跤,0.7123,0.6705,0.492
射手座,一纸,妻子,0.7727,0.6142,0.5991
妈妈,阿甘正传,注定,0.6852,0.6826,0.6595
疼,骨头,辛苦,0.713,0.5505,0.4532
难过,表情,情绪,0.7884,0.688,0.5934
温暖,不顺心,自己,0.7419,0.6664,0.5707
黎明前,老大,临沂,0.7025,0.5601,0.4885
馒头,面黄,仪式,0.7263,0.597,0.4829
读书,程序员,路遇,0.6149,0.5864,0.4924
谈不出,镜子,鲁迅,0.7929,0.6466,0.4658
偷偷地,优雅,背心,0.732,0.6973,0.6243
决绝,师妹,：”，“,0.7413,0.7218,0.6329
数学,香蕉,官太太,0.6022,0.5647,0.3847
酒店,特色,前台,0.9016,0.4567,0.4209
有志气,穷小子,永远,0.7368,0.7121,0.6942
温暖,林俊杰,梦想,0.7144,0.6172,0.6164
鼓起勇气,珍惜,自己,0.8246,0.6769,0.5923
无限风光,心灵深处,尽情,0.8288,0.7096,0.6088
阅读,一本,止水,0.5294,0.4748,0.4694
永远,知道,个人,0.7041,0.5911,0.3605
说心里话,放松,捕捉,0.7614,0.7134,0.5708
更好,自己,遇到,0.6334,0.6165,0.6152
从来,离开,改革者,0.6953,0.6501,0.5696
秩序井然,包包,志愿者,0.5731,0.5605,0.5585
好好,欲哭无泪,受折磨,0.6834,0.6643,0.6159
活动,动手,丰衣足食,0.6596,0.6449,0.6337
景区,海水浴场,遥遥相望,0.8657,0.663,0.3771
鞠躬,九十度,残忍,0.7693,0.711,0.6423
放弃,人生观,鼻涕虫,0.6839,0.6365,0.5386
男生,认错,经验,0.7278,0.6678,0.4578
遗忘,向前,生活,0.7638,0.6448,0.4919
恬淡,烟雨,自己,0.777,0.6759,0.5854
我爱你,优雅,姿态,0.8337,0.6636,0.4297
辜负,飞吻,梦想,0.7747,0.7061,0.5704
动画电影,一睹为快,演唱,0.7503,0.653,0.5739
爬山,说走就走,同学,0.7117,0.7028,0.571
东山再起,母仪天下,英伦,0.6767,0.667,0.5351
不念,逝去,最好,0.7686,0.6773,0.5252
飞船,星际,势不可挡,0.7904,0.5738,0.4824
大丈夫,成功,财富,0.8207,0.6289,0.4905
坏消息,世界各地,评论员,0.7427,0.6784,0.6191
晚安,昨天晚上,哥哥,0.8016,0.7525,0.6535
细柳,花开,春风,0.7149,0.691,0.6845
遇见,兄弟姐妹,没想到,0.7108,0.6705,0.5933
白葡萄酒,聚在一起,喝,0.8634,0.7586,0.4077
饲养,从容不迫,管理,0.6597,0.5811,0.5172
你家,，”“,着火,0.6633,0.5457,0.5021
苏州,吃货,阴历,0.6206,0.5724,0.3719
学术,顺其自然,退休,0.7532,0.6118,0.4061
咖啡,无数次,旅程,0.8797,0.4077,0.223
工作,我行我素,有时,0.7767,0.5476,0.4543
锻炼,起来,开始,0.868,0.4783,0.4434
难受,好办,水面,0.6482,0.5047,0.4383
旅游局,苏州市,秋色,0.8618,0.6568,0.3149
亭子间,空调,避暑,0.6766,0.6234,0.5131
老师,优秀,黄豆,0.8793,0.5621,0.3962
洗澡,盘丝洞,美女,0.6897,0.5309,0.5101
聆听,完美,民族,0.6534,0.6335,0.3903
努力,一扇,成都,0.6068,0.5585,0.5504
下班,提款机,停用,0.8472,0.5941,0.4599
迟早会,泪流满面,放手,0.8513,0.8164,0.8133
得寸进尺,迁就,有没有,0.8229,0.6025,0.575
一见钟情,莎士比亚,个人,0.8141,0.7118,0.3335
早起,微风,窑子,0.6049,0.5971,0.474
珍惜,明白,走,0.6715,0.6304,0.4052
咖啡,两杯,世界杯,0.8833,0.4668,0.4496
被窝,洗澡,起床,0.7751,0.7313,0.6199
淡淡的,轰轰烈烈,女子,0.7979,0.7722,0.4387
任天堂,经典之作,关卡,0.685,0.6392,0.5761
从前,怀念,自己,0.6986,0.6635,0.6151
可望而不可及,不问,地平线,0.8796,0.6407,0.5892
地方,价值,我,0.5292,0.5196,0.4314
博物院,苏州,目前,0.8772,0.499,0.3183
摩羯座,阻止不了,烧开,0.7211,0.6688,0.6357
送给,相信,永远,0.796,0.7439,0.7156
代表作,单曲,美国,0.6158,0.5715,0.509
观景,夜晚,中午,0.8938,0.532,0.4772
蔬菜,西红柿,洋葱头,0.8392,0.6892,0.6031
不管怎样,回击,笑话,0.6915,0.5944,0.4968
电影票,熊宝宝,胜利,0.8297,0.5309,0.4276
工作,吃饭,表现,0.7847,0.5048,0.3822
相逢,苍茫,张学友,0.7552,0.6817,0.6595
老师,天籁,吴,0.8913,0.4839,0.2587
独居,养老院,骚扰电话,0.6943,0.5885,0.5462
功课,馆,赶上,0.7343,0.5764,0.3216
摆放在,起拍价,慈善,0.689,0.5975,0.5266
过分,善良,生命,0.7088,0.5939,0.5513
从容,人生感,彰显,0.6805,0.6374,0.5184
顺其自然,无可奈何,背后,0.899,0.844,0.6018
吃药,他妈的,又,0.8849,0.5548,0.1801
大户人家,无锡,借宿,0.6956,0.6809,0.6321
送礼物,洗脚,开车,0.7049,0.5917,0.5005
越野,差速,超凡,0.7145,0.6786,0.5524
漂亮,女人,优势,0.7524,0.7068,0.3898
认真,你好,苏州,0.7051,0.6079,0.5376
幸福感,低潮期,心理,0.7237,0.6384,0.4321
货真价实,球王,结束,0.6669,0.5224,0.4992
醇美,朝夕,晚霞,0.7193,0.6931,0.6267
干吗,自己,东西,0.6604,0.607,0.4224
老中医,消炎片,白羊,0.8659,0.8546,0.3564
一首歌,不想,永远,0.7881,0.7344,0.7147
照片,圣诞,波,0.7318,0.6409,0.3042
放弃,成熟,宽容,0.7132,0.6483,0.5998
开心,一下,皮,0.6475,0.6017,0.3904
文化,一部分分,历史,0.561,0.3872,0.3365
发来,思念,雀跃不已,0.7256,0.7136,0.6726
蝎子,蟑螂,毛毛,0.7198,0.6173,0.5475
绿草如茵,连衣裙,水彩画,0.6943,0.6351,0.613
短信,拜年,牵挂,0.7847,0.7471,0.7363
从来,坚持,安全,0.6673,0.5594,0.4188
中国女队,冰壶,瑞典,0.8067,0.6907,0.5067
景区,咖啡,客栈,0.7984,0.5712,0.4925
放下,傻狗,不让,0.7191,0.6816,0.6007
顺其自然,何时何地,一念,0.8502,0.7817,0.7337
沙发,饮料,不停,0.8493,0.4568,0.374
说话,双臂,附近,0.715,0.6766,0.4667
西红柿,首富,0.9012,0.3461,,
睁开眼睛,快熟了,流淌,0.7798,0.7349,0.5975
科比,最低谷,如果,0.6962,0.5971,0.486
真诚地,辛苦,处事,0.7854,0.5548,0.4815
山盟海誓,海枯石烂,平淡,0.8621,0.7333,0.7266
吵架,一气之下,街上,0.7522,0.6441,0.518
酒店,主题性,从业人员,0.8355,0.542,0.4514
自私,妙音,想要,0.7277,0.5903,0.5177
很久没,苦水,借口,0.7442,0.6395,0.6245
不得了,了不得,不得,0.8891,0.845,0.5696
进口车,乘用车,包括,0.695,0.6732,0.387
大会,核心,智能,0.55,0.5215,0.4533
说话,视野,温度,0.7374,0.5058,0.4942
没有勇气,并不知道,痛苦,0.8702,0.7835,0.6459
拙政园,园林,后花园,0.8213,0.7395,0.7238
想象,你,所谓,0.5846,0.5484,0.4564
冷暖自知,慢慢,狐狸,0.8036,0.7575,0.5406
胖胖的,罩衫,透气,0.7025,0.6816,0.595
工作,近几个月,出去玩,0.7792,0.5494,0.4846
移花接木,告白,不怕死,0.7994,0.7738,0.7243
转眼之间,陌生,烦心,0.8194,0.7116,0.643
沙发,一点一滴,亚健康,0.8183,0.5696,0.4736
付出,在乎,享受,0.7021,0.6759,0.3997
坐飞机,车尾,加重,0.816,0.6055,0.4455
上辈子,不经意,每句话,0.7859,0.7599,0.7166
死心踏地,女人,重要,0.8909,0.6713,0.5451
起跑线,永远,学会,0.6978,0.6546,0.4065
放手,放水,智商,0.7796,0.6008,0.5358
一切,改变,我们,0.6781,0.6539,0.6014
发车,阳澄湖,去,0.8236,0.4715,0.4533
老师,玫瑰,《,0.8453,0.5001,0.2785
遇见,心中,出门,0.7613,0.6711,0.6344
物是人非,事事,休,0.8855,0.7247,0.375
客气,虚度,不要,0.7407,0.6415,0.6007
踢球,演唱会,美妙,0.7148,0.5617,0.5521
喜欢,人间,味道,0.6757,0.669,0.5077
白羊座,哈气,第十一名,0.7943,0.5736,0.534
快乐,分享,懂得,0.7144,0.7105,0.6678
圣诞树,看开,忙碌,0.7628,0.6977,0.6232
同学们,斜躺,布丁,0.8562,0.4387,0.2965
回家,我,想,0.8409,0.5544,0.4078
一无所有,拾起来,护眼,0.7767,0.707,0.5587
毛绒绒,无法控制,打底,0.772,0.6124,0.4874
唯美,土地,期望,0.6879,0.6056,0.5123
只在乎,音乐,主题,0.7695,0.5761,0.5197
毕业,再见,兄弟,0.8032,0.5929,0.3846
老公,老婆,一下,0.731,0.7247,0.5311
下午茶,下午,时间,0.8898,0.4826,0.3298
闲坐,时光,最好,0.6986,0.5597,0.4001
内心深处,富足,需求,0.7823,0.5782,0.4514
头疼,免得,澡,0.6877,0.3881,0.2618
岗位,缺点,科学,0.7537,0.5,0.4098
新一期,烦死人,海贼,0.6549,0.6421,0.503
博物馆,苏州,石榴,0.9013,0.4443,0.2268
流着泪,寂寞,冬天,0.7482,0.7325,0.6518
教育,殊途同归,技能,0.7187,0.5363,0.5067
一心一意,沙漠,胜利,0.7459,0.7001,0.5806
不堪一击,在乎,是因为,0.7894,0.6756,0.4954
拙政园,风景,闹中取静,0.7607,0.7463,0.5625
胖嘟嘟,拍到,周五,0.7031,0.5853,0.5302
晚安,付出,自己,0.8049,0.7193,0.6136
馒头,土豆,奶酪,0.6886,0.5645,0.5643
温柔,抚摸,图片,0.7435,0.7235,0.4107
主厨,炖鸡,发短信,0.7306,0.682,0.4847
洛杉矶,车展,万事,0.681,0.5647,0.466
再见面,棒球帽,表演,0.6898,0.584,0.5455
死心塌地,放不下,沉默,0.8798,0.8609,0.6149
苏州园林,拙政园,散发,0.8797,0.7897,0.4206
民宿,山艺,清明节,0.8279,0.5871,0.3172
一辈子,倾听,见面,0.8373,0.7666,0.7277
妈妈,享受,世界,0.7116,0.5045,0.4375
同学聚会,收听,推荐,0.7957,0.5978,0.411
心疼,喜欢,只有,0.8578,0.4655,0.4088
一辈子,遇到,其实,0.8754,0.6079,0.5814
老师,音乐,送花,0.7687,0.498,0.4884
医院,工作,永远,0.6678,0.5159,0.4104
午休,回首,老歌,0.7329,0.6783,0.6184
绝不,爱情,不适,0.6449,0.6095,0.4923
酒店,副总经理,深夜,0.8212,0.5087,0.3947
摩羯座,狮子,第七名,0.7953,0.6478,0.5198
宾馆,上车,有点累,0.7712,0.5565,0.5507
亭台楼阁,故居,旅游,0.6943,0.6196,0.5608
风景,读书,超凡脱俗,0.7836,0.5976,0.591
一辈子,恍然大悟,语录,0.851,0.814,0.5584
哥们,举国欢庆,清明节,0.7395,0.6667,0.6311
房地产,爷们,学到,0.6402,0.5198,0.452
职场,犹豫不决,天蝎座,0.701,0.6521,0.6484
喜相逢,游园,入云龙,0.6994,0.5574,0.457
美食,辜负,不可,0.6498,0.5115,0.3292
不倦,成群结队,宝石,0.7279,0.6453,0.5778
看不懂,定会,真的,0.7674,0.6221,0.6105
明白,帮助,感恩,0.6101,0.5934,0.5674
治疗,正常人,相信,0.8144,0.5701,0.4621
可不可以,坦白,友情,0.7461,0.6863,0.6448
真性情,与众不同,想法,0.8055,0.7485,0.4802
游客,照,波,0.8208,0.4227,0.2882
贝聿铭,建筑,立体,0.8051,0.744,0.5576
玛丽和,原谅,马克思,0.7103,0.6747,0.5991
遇见,聪明人,放心,0.7193,0.6901,0.4547
经理,干什么,老农,0.8101,0.5876,0.5174
博物馆,建筑,欣赏,0.9361,0.6933,0.3895
白头到老,一无所有,跟我走,0.859,0.8452,0.8426
淡淡地,朋友,手上,0.844,0.7024,0.603
小馒头,直播,网上,0.7655,0.6141,0.5243
世界杯,曲终人散,偶像,0.7457,0.6741,0.515
慢动作,真的,乔丹,0.7435,0.6339,0.5608
不苟,所以,智能,0.6453,0.474,0.4367
职场,若隐若现,衬衫,0.6432,0.6406,0.5836
很烦,爱情,纵使,0.6977,0.6551,0.5694
艺术家,国内外,美声唱法,0.841,0.5377,0.4557
不知所措,可爱,蝴蝶,0.7187,0.6605,0.6579
真好,一起,你,0.8249,0.7596,0.6033
琴瑟,文章,桐梓,0.669,0.5075,0.4174
天蝎女,内在,公主,0.8116,0.627,0.5864
明天,奢望,想见,0.7446,0.7174,0.6762
美好,短暂,时光,0.72,0.706,0.6403
钻石,自然规律,茶,0.5729,0.5062,0.3641
电瓶,砍杀,央视,0.7485,0.6389,0.5519
展,竹器,日本,0.7679,0.6632,0.4428
每一朵,赏花,周末,0.6967,0.6944,0.5164
太长,里程,伸屈,0.6602,0.6184,0.603
工作,日工,今日,0.8811,0.7136,0.3887
感伤,努力,飞翔,0.6549,0.6348,0.6176
动物,空气清新,阳光明媚,0.8305,0.6484,0.4895
老板,发廊,明星,0.8194,0.4661,0.4108
静下心来,寂寞,夜读,0.755,0.7078,0.6037
氛围,环境,，,0.6762,0.6674,0.2197
不介意,芸芸众生,遇见,0.7864,0.7384,0.7319
浑身,瑟瑟,赛,0.5986,0.5274,0.395
梨花带雨,坐等,旅游,0.5614,0.5289,0.5159
喜欢,生活,个人,0.6497,0.5169,0.3755
知道,逻辑,腾讯,0.5908,0.4999,0.4694
半途而废,新能源,高级,0.8005,0.6033,0.4092
说不出,有时候,感念,0.8493,0.7076,0.6062
散步,狗叫声,众目睽睽,0.8186,0.4589,0.4568
放开,迷离,亏欠,0.6873,0.6408,0.6358
从来没,，”：“,进去,0.7398,0.6416,0.5301
早安,深邃,不得已,0.7477,0.7034,0.6449
风景,路途遥远,生活,0.8512,0.5941,0.3893
难过,矫情,自己,0.7633,0.7177,0.6209
博物馆,苏州,设计,0.891,0.5146,0.4457
办公地,办公,今日,0.9415,0.8744,0.3752
小孩子,单纯,绝交,0.745,0.7204,0.7068
咖啡,金玉良缘,卫视,0.8644,0.3623,0.3418
侦缉,有时候,档案,0.6289,0.5911,0.5638
慷慨,嗓音,傻瓜,0.6971,0.6497,0.6451
当局者迷,战歌,主唱,0.674,0.6711,0.623
心疼,某某某,爱看,0.7952,0.5436,0.4499
反目,七夕节,大炮,0.6912,0.6872,0.5514
咖啡,更有意义,奶,0.868,0.3976,0.3489
玩意儿,路人,帽子,0.66,0.6286,0.6093
抽烟,教,学步车,0.6134,0.6076,0.4066
历史悠久,盛宴,织造,0.6066,0.5585,0.5507
设计师,笑一笑,吃货,0.6018,0.4795,0.395
是夜,迷茫,空中,0.7025,0.6831,0.5115
欢迎您,龙潭,改变,0.6596,0.6425,0.4691
你家,宠物,如果,0.6208,0.6083,0.459
事事如意,朋友,马上,0.7748,0.6605,0.6095
宿舍,文科,泰坦尼克,0.8076,0.6464,0.5446
厨房,公寓,骑车,0.7967,0.5695,0.2772
小店,旅舍,一杯,0.6063,0.4804,0.313
冷血动物,工作,七情六欲,0.7768,0.5214,0.4859
食堂,那么,等待,0.8673,0.4498,0.4251
固执己见,狭隘,失去,0.8192,0.7155,0.7101
苏州,地方,好,0.788,0.4942,0.3371
展示,运动战,大力,0.8079,0.4824,0.1527
好好,未来,住,0.661,0.577,0.3317
相信,愿望,：“,0.7459,0.686,0.5016
丢下去,傍晚,爬高,0.7664,0.6906,0.6816
天气预报,新年,健康,0.7839,0.5595,0.4486
报酬,豁然开朗,一分钱,0.7222,0.7114,0.7002
突如其来,财务报告,新车,0.6611,0.6174,0.5397
分手,幸运,自己,0.7314,0.593,0.5827
情愿,眼泪,如果,0.663,0.6363,0.5097
说不完,初中,六人行,0.7803,0.7304,0.6769
男生,然后,我,0.7382,0.624,0.5703
自助餐,自助,怀念,0.861,0.3767,0.2683
乏味,幸福,梦想,0.748,0.65,0.5645
偷喝,第六天,酒,0.7177,0.6871,0.4714
加油,走向,慢走,0.9052,0.6113,0.4975
小时,单位,你,0.4707,0.4209,0.3295
天干地支,题目,黄牌,0.6496,0.6218,0.4455
相伴,不惜一切,原来,0.79,0.7836,0.6253
越野,电子竞技,纵梁,0.7108,0.6359,0.5878
满足,胃,一下,0.5037,0.5017,0.4688
没关系,有时候,安静,0.8237,0.716,0.6651
出生入死,一起,未来,0.7587,0.717,0.6675
姑娘,热汤,降温,0.6089,0.5542,0.5496
很久没,护眼,衰老,0.7506,0.6098,0.5493
比基尼,海里,游玩,0.6654,0.5682,0.4859
寂寞,后悔,天涯,0.7391,0.697,0.6106
休息,停下来,放在心里,0.7677,0.749,0.6521
遗忘,演唱,飘逸,0.7564,0.6314,0.5777
错过,流水,简单,0.7581,0.7004,0.6285
温婉,长治久安,湖泊,0.7406,0.6598,0.4472
闲庭信步,纵横驰骋,楼里,0.7776,0.7378,0.4973
学校,泳池,一口气,0.7221,0.5214,0.4974
困顿,苍茫,简单,0.6951,0.6798,0.6313
展示出,活动,炙手可热,0.8565,0.4369,0.3753
同事,宿舍,逛街,0.6427,0.6089,0.5313
另一半,中伤,保护,0.7964,0.3586,0.2941
银行业,另起炉灶,开放,0.6977,0.6618,0.2862
真诚,平淡,几十载,0.7463,0.7184,0.7112
夜生活,生活,开始,0.8122,0.5649,0.5513
风趣,哈哈哈哈,山大,0.6889,0.6425,0.4668
上海博物馆,成都,金沙,0.9182,0.4622,0.2654
说得好,刘翔,布拉德,0.7614,0.5572,0.5112
艺,隐隐,市,0.4604,0.3257,0.2466
执教,从业,三十年,0.784,0.5245,0.5098
休闲,景点,工作,0.6775,0.6642,0.4961
人文,集中体现,关心,0.6261,0.6157,0.4821
真诚地,厮守,一路,0.8302,0.7219,0.6687
下巴,脱臼,感觉,0.7062,0.7037,0.6434
一辈子,桃花运,愿意,0.8575,0.696,0.6683
一点一点,赢回来,曾经,0.8382,0.8259,0.6464
病患者,营养,坚果,0.6937,0.3901,0.2956
故宫,水巷,小桥,0.6404,0.5751,0.5406
寂寞,不会,天涯,0.7589,0.6398,0.6349
诉说,黯淡,皮肤,0.7365,0.6766,0.5574
脸红,善良,往往,0.6658,0.6402,0.5116
曲折,忽然,屁股,0.7329,0.7074,0.6042
漂漂亮亮,活下去,孤独,0.7567,0.7275,0.6842
汽车厂,悬崖,专业,0.6345,0.4446,0.3926
工作,博士,这么晚,0.7552,0.6766,0.5868
君子,难忘,小人,0.7696,0.7152,0.6846
牛仔裤,酷酷,试一下,0.7584,0.5918,0.5886
朋友,黑名单,住,0.7083,0.6444,0.2839
忘记,放弃,等到,0.7819,0.7531,0.5895
熊出没,出没,注意,0.8188,0.5077,0.4241
客户,打坐,猴,0.8373,0.3389,0.2961
开玩笑,喜欢,一天,0.7545,0.6346,0.627
医生,牢牢地,自己,0.8344,0.4579,0.4204
过来,听听,被子,0.6438,0.5802,0.5046
职场,高层,改朝换代,0.7201,0.5456,0.4982
不求,年华,遇到,0.6832,0.6199,0.6144
配不上,在家,恐怖片,0.7121,0.6486,0.627
贝聿铭,为了,而来,0.8376,0.6315,0.6301
痛苦,真正,分担,0.683,0.5493,0.4778
随遇而安,丰富,胡萝卜,0.7327,0.4943,0.4551
相信,如果,懒得,0.7586,0.5554,0.5426
厨艺,上涨,心思,0.7747,0.5132,0.4556
一个通,笑笑,干嘛,0.7335,0.6439,0.6317
票房,西游记,惨淡,0.7165,0.693,0.5255
迷人,柔软,半身裙,0.7115,0.6797,0.6554
失去,午餐,免费,0.6479,0.6017,0.4944
蓄电池,车辆,查检,0.6796,0.6076,0.5753
帅哥,大伙儿,熟练地,0.677,0.6761,0.637
对我讲,海浪,故乡,0.8054,0.6983,0.6632
不讲理,感激,微风,0.7362,0.6132,0.6011
疼痛,人淡如菊,女子,0.7991,0.552,0.3604
西塘,长远,商贾,0.5685,0.5571,0.3985
警察,纪录片,歌唱,0.6219,0.5852,0.5102
明天,假期,结束,0.6991,0.6716,0.5636
放在心里,睡觉,双子座,0.7589,0.6866,0.6439
白头偕老,热闹,银牌,0.7677,0.5376,0.433
天秤座,邮件,大气,0.7594,0.6156,0.4991
坏消息,收款员,、”、,0.7308,0.7284,0.5002
白鼻子,齐白石,官,0.6731,0.5713,0.3652
竭尽全力,不断,现实,0.8607,0.7072,0.5907
诉说着,树梢,飘逸,0.7586,0.7373,0.6487
拙政园,人山人海,隔壁,0.8393,0.5957,0.3674
艺术,剧院,跌宕,0.7486,0.6431,0.3114
早安,收工,拍,0.7203,0.5807,0.5498
寂寞,反过来说,聪明,0.7734,0.6906,0.6397
青涩,学生,还珠格格,0.6279,0.6254,0.6227
总有一天,耐心,所以,0.8554,0.6977,0.4481
包厢,活动,热线,0.6919,0.5205,0.4068
明天,想起,感情,0.676,0.6541,0.6012
一蹶不振,机会,女主角,0.7374,0.6683,0.5886
阳台,依依不舍,外套,0.7133,0.6433,0.5434
命令,国王,知道,0.6034,0.5697,0.551
徒步走,休息,昨天晚上,0.8918,0.7829,0.5248
房间,不夜城,张惠妹,0.8398,0.4554,0.3146
优雅,半身裙,外套,0.6952,0.6932,0.6276
店铺,花椒,煲仔饭,0.8362,0.4976,0.2581
减速,心语,提早,0.6545,0.6499,0.6094
滴滴,打卡,激光,0.731,0.6428,0.4753
运动,路边,茶,0.5761,0.5267,0.4929
开会,寂寞,个人,0.7226,0.6247,0.387
拙政园,说话,注意,0.8342,0.3767,0.2857
坐地铁,武汉市,妖冶,0.7299,0.5761,0.4293
圣诞,亮灯,仪式,0.7621,0.699,0.675
教,如果,难受,0.6354,0.5468,0.4352
安于现状,好不好,在乎,0.7372,0.6856,0.6298
园林,鼻祖,中式,0.8097,0.3241,0.2783
勇敢的人,幸福,未必,0.8055,0.7209,0.6288
有情,真面目,公开,0.6202,0.5701,0.5104
无关紧要,外套,大红色,0.7159,0.6569,0.5863
主题曲,泪光,预售,0.6719,0.6175,0.4781
难过,不觉,日子,0.7914,0.6085,0.6028
罗密欧,预告,冒险,0.8232,0.5429,0.534
想不通,永远,价值,0.7398,0.7113,0.4997
学校,好,，,0.8432,0.3542,0.3085
温暖,生命,饱尝,0.7912,0.5862,0.3753
领导,沟通,相互了解,0.8065,0.6062,0.5898
寂寞,脑海中,安慰,0.7984,0.7731,0.6792
失礼,唉,，。,0.8269,0.6269,0.586
球迷,我,这个,0.7736,0.5007,0.4227
安静,开荤,妈妈,0.6847,0.6548,0.6316
必要,距离,你,0.5626,0.5592,0.5378
发现自己,出口,旅行,0.6872,0.5816,0.5736
心灵感应,爱情,培养,0.7597,0.6002,0.5216
加油,想去,四晚,0.9067,0.5204,0.4222
货车,只在乎,公牛,0.719,0.6363,0.4898
改变,我,这次,0.6572,0.5715,0.5401
旅途,园林建筑,小桥流水,0.706,0.6062,0.5865
团队,难过,读本,0.6088,0.5682,0.3868
大师,从来不,喝酒,0.6875,0.6499,0.5982
冷暖自知,走走停停,自给自足,0.7726,0.706,0.6843
认输,感动,我,0.7024,0.6918,0.55
告白,头皮发麻,穿梭机,0.7498,0.7101,0.6298
演唱会,告白,气球,0.7856,0.7311,0.5506
蓦然回首,静静的,礼佛,0.7652,0.7443,0.6933
吹牛,开始,批评,0.6634,0.5414,0.5256
工作室,生不如死,飞上,0.862,0.4975,0.3115
祝福声,短信,鞭炮,0.7883,0.7787,0.7597
晚会,古风,打卡,0.6604,0.5222,0.5095
幸福,等待,命中,0.6902,0.6876,0.6168
伸出,半夜,个人,0.6677,0.6582,0.3382
明知,我们,执行,0.7085,0.6032,0.3536
相伴,长长的,旅程,0.7682,0.6684,0.6631
对方,进取,、，。、,0.6658,0.6163,0.6043
驾驶,上下调整,看不到,0.6692,0.6275,0.5805
火车站,地下通道,血液循环,0.836,0.6032,0.4233
付出,心声,抵达,0.7285,0.5452,0.3432
年轻人,帮助,出去,0.6255,0.6115,0.5982
苏州园林,苏州,角度,0.8981,0.5528,0.376
演技,话说回来,碧云,0.6769,0.6452,0.515
礼物,我心,一包,0.7785,0.6501,0.5283
睡着,不要,希望,0.8399,0.6816,0.6114
边走边吃,热狗,过来,0.7,0.6657,0.5975
发脾气,失去,分钟,0.7818,0.6814,0.5396
手提包,半身裙,太空棉,0.6802,0.6608,0.5525
专用车,使用率,无语,0.74,0.5869,0.5537
学业有成,心灰意冷,经济学,0.8008,0.6845,0.6096
坎坎坷坷,跌跌撞撞,一起,0.8602,0.8507,0.6797
饮茶,铁观音,肿痛,0.7298,0.4902,0.3895
始终如一,不敢,白纸,0.8487,0.685,0.6748
拙政园,没劲,拜拜,0.9057,0.4178,0.415
飞过去,深邃,沙漏,0.7496,0.721,0.6572
流行歌曲,历史剧,儿歌,0.6407,0.6368,0.5982
有时候,哭泣,太久,0.7209,0.6926,0.6874
加油,一等,一无所有,0.8818,0.6661,0.606
童年,有没有,玩,0.6683,0.604,0.5847
乐趣,篮球,冬天,0.593,0.5847,0.5739
好好学习,好好学,说话,0.9002,0.8948,0.4507
机械部,方向盘,老公,0.7675,0.5582,0.5582
太过火,修身,款式,0.6374,0.5674,0.3784
文物,馆,贝聿铭,0.792,0.6612,0.5451
来信,陌生,女人,0.791,0.7341,0.6624
每道菜,好吃,玉米汤,0.8984,0.7197,0.6562
永远快乐,夜来香,含羞草,0.7856,0.7552,0.7075
牛仔裤,一年四季,牛仔,0.7952,0.669,0.5911
拍照,唯一,那么,0.8233,0.5016,0.3822
一切,爱,征服,0.7125,0.5744,0.5527
从今往后,相信,回来,0.7949,0.7241,0.5922
遇,馆,《,0.5154,0.4634,0.4582
淡淡的,来得及,告诉,0.8227,0.8222,0.6833
火车,驾崩,当差,0.7943,0.5222,0.519
现场,苏州,年,0.4893,0.4348,0.3613
自寻烦恼,演技,总理,0.6881,0.5738,0.5011
沙发,客厅,纯白色,0.8352,0.831,0.588
高铁,迟早会,淘宝,0.7866,0.7172,0.232
